Name,gauss(o=0_w=0.5_c=8),gauss(o=3_w=2_c=8),repulsion(o=0_c=8),hydrophobic(g=0.5_b=1.5_c=8),non_hydrophobic(g=0.5_b=1.5_c=8),vdw(i=6_j=12_s=1_^=100_c=8),non_dir_h_bond_lj(o=-0.7_^=100_c=8),non_dir_anti_h_bond_quadratic(o=0_c=8),non_dir_h_bond(g=-0.7_b=0_c=8),acceptor_acceptor_quadratic(o=0_c=8),donor_donor_quadratic(o=0_c=8),electrostatic(i=2_^=100_c=8),ad4_solvation(d-sigma=3.6_s/q=0.01097_c=8),num_tors_add,num_tors_sqr,num_tors_sqrt,num_tors_div,num_tors_div_simple,ligand_length,num_ligands,num_heavy_atoms_div,num_heavy_atoms,num_hydrophobic_atoms
3biz_wee1_C00192786_decoy1,61.02833,1157.81412,1.52327,33.97964,27.48131,-416.16306,-8.84012,0.00000,1.44365,0.00000,0.09769,0.18613,19.34782,3.00000,0.18000,0.07746,0.00000,0.00000,2.00000,1.00000,0.00000,1.00000,0.55000
3biz_wee1_C00218408_decoy1,72.42605,1224.72617,1.54596,41.82321,38.33983,-484.72877,-5.63123,0.00000,0.55103,0.00000,0.00000,0.22450,14.60973,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.05000,0.45000
3biz_wee1_C00285972_decoy1,35.40456,587.21804,0.90015,0.00000,51.66829,-220.38803,-18.78029,0.01657,2.26604,0.44091,0.06179,0.21743,11.23628,3.00000,0.18000,0.07746,0.00000,0.00000,2.00000,1.00000,0.00000,1.10000,0.35000
3biz_wee1_C00288072_decoy1,71.60943,1236.34935,0.61169,55.56995,28.88092,-477.68253,-7.23929,0.00013,0.70720,0.00013,0.00000,0.22565,21.13772,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.05000,0.45000
3biz_wee1_C00293613_decoy1,65.47817,1021.05240,2.04599,26.28069,46.81313,-416.99792,-15.02431,0.08522,2.30608,0.38393,0.04190,0.00459,16.07922,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,0.40000
3biz_wee1_C00293762_decoy1,30.48014,597.18581,0.86380,10.58426,29.06042,-219.85317,-16.08644,0.00049,2.03009,0.23828,0.02052,0.15914,8.66621,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,0.50000
3biz_wee1_C00333535_decoy1,48.86536,878.43596,1.63067,28.57152,34.55573,-352.05030,-16.21739,0.01204,2.27539,0.01204,0.00000,0.37039,19.94179,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.25000,0.80000
3biz_wee1_C00422114_decoy1,35.61387,744.52820,0.88966,16.50380,31.38865,-283.46385,-7.94738,0.00179,1.17579,0.06194,0.00000,0.13003,6.61854,1.00000,0.02000,0.04472,0.00000,0.00000,1.00000,1.00000,0.00000,1.05000,0.45000
3biz_wee1_C00461491_decoy1,71.54888,1019.38681,1.05021,50.47290,34.35675,-421.41536,-8.81972,0.00878,1.47623,0.00878,0.00000,0.18184,11.83568,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,0.90000,0.50000
3biz_wee1_C00465328_decoy1,73.30098,1325.00200,2.81385,61.68528,31.97026,-524.25909,-16.07599,0.00000,2.45748,0.31676,0.15229,0.28647,20.92109,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.15000,0.65000
3biz_wee1_C00492588_decoy1,78.61669,1447.03118,2.66590,77.81908,17.62670,-567.93364,-10.87333,0.00000,1.31108,0.19638,0.22525,0.25864,13.68561,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.30000,0.95000
3biz_wee1_C00493301_decoy1,74.66192,1145.63303,0.78890,45.90413,29.25741,-456.45858,-6.19419,0.00000,0.82079,0.00000,0.00000,0.19376,15.29959,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.00000,0.50000
3biz_wee1_C00495370_decoy1,75.67276,1293.60324,1.03119,42.55808,26.05556,-479.07395,-4.59032,0.13641,0.24758,0.13641,0.00000,0.14131,19.02574,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.05000,0.45000
3biz_wee1_C00524899_decoy1,45.82675,782.69053,0.73928,39.64250,17.90686,-295.19793,-1.56467,0.00000,0.00000,0.00000,0.00000,0.01985,15.60410,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.20000,0.65000
3biz_wee1_C00528143_decoy1,43.74957,692.44310,1.01119,19.48669,37.02850,-261.89132,-9.80226,0.00000,1.35261,0.00000,0.00000,-0.12628,17.11290,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.15000,0.65000
3biz_wee1_C00544009_decoy1,40.69740,684.94153,0.58112,16.40436,30.07927,-268.05800,-6.91161,0.00000,0.86372,0.00000,0.00000,0.15725,11.36657,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.05000,0.55000
3biz_wee1_C00584773_decoy1,90.82864,1444.35572,5.86013,67.03254,35.73038,-562.03360,-1.92362,0.00000,0.00000,0.00000,0.00000,0.22566,12.19482,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.25000,0.80000
3biz_wee1_C00619816_decoy1,84.15924,1349.93658,3.00412,72.47136,34.37824,-521.22941,-12.12157,0.00000,1.16134,0.00000,0.45856,0.22801,15.67361,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.10000,0.65000
3biz_wee1_C00622878_decoy1,100.39532,1618.64288,5.70794,63.46215,26.85604,-631.98986,-5.52585,0.29725,0.53824,0.29725,0.00000,0.29519,24.59637,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.65000,1.00000
3biz_wee1_C00622887_decoy1,109.28502,1744.98546,4.42542,83.38589,23.64993,-705.77430,-6.19862,0.40707,0.49642,0.40707,0.00000,0.31977,20.13631,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.80000,1.20000
3biz_wee1_C00623033_decoy1,106.70960,1734.68310,5.41627,70.45849,52.64290,-663.61182,-13.20213,0.20059,1.25972,0.69578,0.00000,0.31012,25.50290,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.65000,1.00000
3biz_wee1_C00623048_decoy1,101.40806,1903.05831,5.36341,90.77132,39.64182,-747.67329,-12.32495,0.01694,1.78604,0.01694,0.39525,0.28933,23.33830,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.85000,1.20000
3biz_wee1_C00626669_decoy1,30.25846,864.55679,0.78335,8.85480,37.17571,-277.66035,-10.90306,0.00000,1.47865,0.00000,0.12976,0.22952,7.59878,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.60000,0.85000
3biz_wee1_C00627372_decoy1,105.91598,1585.51734,1.58890,90.05037,50.05345,-634.49402,-14.75621,0.11424,1.84127,0.52613,0.00000,0.47686,26.29967,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.55000,1.00000
3biz_wee1_C00627478_decoy1,34.43418,984.98324,0.77369,9.93884,25.59700,-329.45902,-4.34512,0.00000,0.40835,0.00000,0.00000,0.29062,10.25173,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.65000,0.80000
3biz_wee1_C00639216_decoy1,46.68262,792.68416,1.03096,17.54081,40.41866,-314.39624,-11.29881,0.06455,1.64556,0.55486,0.07019,0.13033,7.15593,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.35000,0.60000
3biz_wee1_C00646959_decoy1,91.90253,1598.90129,2.02401,34.54892,55.13847,-621.50232,-9.19885,0.03076,0.96419,0.24946,0.00000,0.20874,23.13367,4.00000,0.32000,0.08944,0.00000,0.00000,3.00000,1.00000,0.00000,1.65000,0.65000
3biz_wee1_C00647518_decoy1,29.11576,851.36770,0.51512,9.46238,15.67878,-278.02417,-5.39406,0.00000,0.91599,0.00000,0.00000,0.19071,13.89902,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.45000,0.80000
3biz_wee1_C00648179_decoy1,54.13566,973.80020,0.83635,43.67405,36.66106,-394.65857,-3.92496,0.00000,0.38248,0.00000,0.00000,0.16414,17.51889,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.50000,0.80000
3biz_wee1_C00648228_decoy1,107.36966,1703.50670,1.56367,65.33251,64.49128,-662.93261,-9.18411,0.14696,0.73102,0.14696,0.00000,0.27640,30.05486,10.00000,2.00000,0.14142,0.00000,0.00000,10.00000,1.00000,0.00000,1.85000,0.95000
3biz_wee1_C00649125_decoy1,108.77109,1604.56314,2.70316,41.56340,56.08060,-654.45452,-0.56639,0.00504,0.00000,0.00504,0.00000,0.23538,18.98614,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.55000,0.45000
3biz_wee1_C00650837_decoy1,98.96267,1547.73130,2.65298,53.17464,59.54537,-605.82801,-7.12870,0.03869,0.50424,0.06116,0.00000,0.23088,18.82095,5.00000,0.50000,0.10000,0.00000,0.00000,4.00000,1.00000,0.00000,1.75000,0.80000
3biz_wee1_C00659929_decoy1,74.96901,1332.55953,2.98324,46.30929,19.12148,-517.38146,-0.64262,0.09853,0.00000,0.09853,0.00000,0.17440,14.21307,1.00000,0.02000,0.04472,0.00000,0.00000,1.00000,1.00000,0.00000,1.25000,0.65000
3biz_wee1_C00659974_decoy1,72.13498,1429.06695,1.10224,38.35500,55.02817,-525.32844,-9.33672,0.30900,0.88926,0.41583,0.00000,0.17867,13.43413,6.00000,0.72000,0.10954,0.00000,0.00000,5.00000,1.00000,0.00000,1.60000,0.70000
3biz_wee1_C00663242_decoy1,33.95161,818.65919,0.51839,8.24572,26.26171,-278.17068,-10.09980,0.01278,1.30508,0.31097,0.03614,0.16241,15.23438,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.45000,0.75000
3biz_wee1_C00664544_decoy1,105.86608,1623.34149,2.86232,61.35842,70.02273,-661.35036,-16.51393,0.00598,1.88827,0.25020,0.29811,0.28607,14.79397,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.50000,0.65000
3biz_wee1_C00664726_decoy1,23.13857,813.15418,0.60140,1.61007,23.77528,-247.00587,-12.28581,0.00000,1.36074,0.03696,0.00000,0.18987,13.16423,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.75000,1.10000
3biz_wee1_C00669049_decoy1,94.87636,1602.43513,3.28499,68.23072,46.10720,-637.05706,-9.33752,0.05985,1.24396,0.04652,0.01333,0.31288,14.55356,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.50000,0.80000
3biz_wee1_C00670445_decoy1,82.97143,1443.85787,2.87167,50.59056,44.80317,-551.37282,-5.53621,0.00151,0.00000,0.00151,0.00000,0.21756,9.34617,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.65000
3biz_wee1_C00672931_decoy1,33.83076,870.68975,0.23739,10.03947,14.98349,-291.95201,-0.98890,0.00000,0.00000,0.00000,0.00000,0.15897,10.31604,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.60000,0.85000
3biz_wee1_C00673420_decoy1,32.21796,959.73781,1.57102,6.06776,42.80784,-279.68151,-17.86140,0.01109,2.61097,0.41624,0.00000,0.20099,12.26828,3.00000,0.18000,0.07746,0.00000,0.00000,2.00000,1.00000,0.00000,1.85000,1.05000
3biz_wee1_C00673749_decoy1,94.78693,1705.77659,1.60132,38.73924,47.86767,-626.53512,-7.70880,0.04334,0.88596,0.04334,0.00000,0.25841,25.95651,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.65000,0.70000
3biz_wee1_C00673855_decoy1,75.26180,1469.10751,1.52784,55.94188,30.34115,-548.82760,-5.29830,0.00000,0.59156,0.00000,0.00000,0.19509,21.01364,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.45000,0.60000
3biz_wee1_C00673858_decoy1,73.02211,1388.00004,1.10784,43.82801,32.46007,-525.76253,-3.22374,0.00000,0.35586,0.00000,0.00000,0.18552,20.40036,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.45000,0.60000
3biz_wee1_C00674761_decoy1,43.82847,982.76101,0.40547,18.35692,34.50675,-321.90380,-0.94113,0.07785,0.00000,0.07785,0.00000,0.14637,12.95273,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.65000,0.70000
3biz_wee1_C00675051_decoy1,74.18871,1358.67437,1.77943,34.11598,45.87286,-545.59447,-4.82086,0.00261,0.12704,0.00261,0.00000,0.22640,20.75045,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.55000,0.65000
3biz_wee1_C00675116_decoy1,98.33495,1671.53789,2.92910,44.40968,51.45686,-632.68212,-9.25318,0.00000,0.97472,0.00000,0.00000,0.24441,25.28595,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.65000,0.55000
3biz_wee1_C00676474_decoy1,79.00239,1131.71767,1.85101,47.18550,47.28314,-457.87378,-11.74228,0.00565,1.74838,0.23069,0.00000,0.24182,17.65010,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.30000,0.70000
3biz_wee1_C00681693_decoy1,27.83558,900.42072,0.50230,8.06414,20.84829,-267.91971,-6.12448,0.00000,0.76967,0.00000,0.00000,0.14453,15.14061,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.50000,0.75000
3biz_wee1_C00683819_decoy1,95.71308,1587.37346,1.58194,64.97594,38.33582,-622.99137,-2.44484,0.00000,0.00000,0.00000,0.00000,0.26576,24.83576,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.80000
3biz_wee1_C00685870_decoy1,84.67180,1508.89922,2.72712,51.33278,52.08883,-599.09217,-11.18367,0.09867,1.22350,0.09867,0.00000,0.21720,20.20069,6.00000,0.72000,0.10954,0.00000,0.00000,4.00000,1.00000,0.00000,1.55000,0.70000
3biz_wee1_C00687072_decoy1,83.29709,1309.51419,2.17800,58.58431,38.86257,-515.63844,-10.07086,0.00000,1.30949,0.00000,0.00000,0.21171,14.09398,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.20000,0.65000
3biz_wee1_C00691652_decoy1,67.71572,1120.33365,1.72213,15.36693,68.09870,-473.38280,-13.48880,0.03336,1.86295,0.05495,0.00000,0.19146,16.25398,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.30000,0.60000
3biz_wee1_C00691897_decoy1,59.16123,1235.33028,0.71469,38.16576,36.15601,-416.65692,-10.71339,0.00000,1.17001,0.36915,0.29100,0.25843,14.92829,8.00000,1.28000,0.12649,0.00000,0.00000,10.00000,1.00000,0.00000,1.70000,0.85000
3biz_wee1_C00693359_decoy1,96.23916,1580.61330,1.28212,53.15404,46.95573,-620.94657,-5.61070,0.00000,0.27712,0.00000,0.00000,0.27640,21.00034,7.00000,0.98000,0.11832,0.00000,0.00000,6.00000,1.00000,0.00000,1.75000,0.85000
3biz_wee1_C00694529_decoy1,45.47141,986.34263,0.51902,18.92397,17.97190,-365.28027,-1.44654,0.00000,0.00000,0.00000,0.00000,0.17369,11.16364,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.55000,0.95000
3biz_wee1_C00694733_decoy1,93.66192,1404.87123,1.61029,50.75788,64.63398,-571.95129,-6.20522,0.01263,0.57628,0.01263,0.00000,0.18222,9.70023,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.40000,0.45000
3biz_wee1_C00695909_decoy1,56.11425,782.13557,0.71717,3.95274,62.00604,-319.78488,-14.63892,0.00000,1.63556,0.28889,0.00000,0.29688,16.64138,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.85000,1.20000
3biz_wee1_C00702394_decoy1,34.73209,906.62136,0.35026,14.45005,39.91736,-305.19024,-1.26189,0.00081,0.00000,0.00081,0.00000,0.14130,11.89821,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.80000,0.95000
3biz_wee1_C00704321_decoy1,41.27567,633.25399,0.67768,20.12987,21.60315,-265.30021,-7.30390,0.00195,0.93226,0.00809,0.33593,0.10621,5.63597,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.20000,0.75000
3biz_wee1_C00705515_decoy1,36.32913,841.73500,0.50982,6.41366,47.88692,-288.44053,-7.08859,0.00000,0.80420,0.00000,0.00000,0.18412,13.63600,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.55000,0.70000
3biz_wee1_C00705889_decoy1,74.19234,1228.27213,1.69338,32.03255,54.19453,-490.68928,-17.49735,0.05151,2.25463,0.47651,0.00000,0.18006,10.27956,7.00000,0.98000,0.11832,0.00000,0.00000,6.00000,1.00000,0.00000,1.70000,0.80000
3biz_wee1_C00711715_decoy1,62.11751,993.13124,0.87210,19.89990,48.05373,-388.51744,-9.63974,0.00018,1.04770,0.30009,0.00000,0.18666,18.40672,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,1.60000,0.80000
3biz_wee1_C00713530_decoy1,27.06509,773.93503,0.79516,8.14745,26.38256,-251.00216,-10.82255,0.00000,1.59793,0.00000,0.00000,0.19309,15.15829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.75000,1.05000
3biz_wee1_C00714618_decoy1,38.41788,804.65207,0.83756,6.69770,50.46436,-279.88577,-11.39027,0.05474,0.80409,0.09654,0.00165,0.19212,13.60005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.70000,0.85000
3biz_wee1_C00714781_decoy1,35.98719,965.23222,1.50218,5.17021,38.14148,-313.79637,-13.49066,0.00000,1.92990,0.17768,0.00000,0.20736,8.42662,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.75000,0.85000
3biz_wee1_C00714902_decoy1,74.64235,1331.11697,1.78916,32.23029,35.37984,-466.52385,-4.71919,0.00000,0.33018,0.00000,0.00000,0.20905,21.60205,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.65000,0.70000
3biz_wee1_C00714903_decoy1,104.17049,1745.30751,2.95929,38.55556,74.21276,-700.36890,-15.71731,0.00110,1.97938,0.00110,0.00000,0.29611,28.55668,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.65000,0.70000
3biz_wee1_C00716530_decoy1,101.10700,1471.82138,1.53231,62.55089,69.01780,-608.81280,-7.16328,0.01294,0.96215,0.01294,0.00000,0.22924,18.54748,7.00000,0.98000,0.11832,0.00000,0.00000,10.00000,1.00000,0.00000,1.55000,0.55000
3biz_wee1_C00716531_decoy1,89.66283,1594.44941,1.33226,25.25010,57.28456,-625.73541,-9.82970,0.00000,1.23773,0.07399,0.00000,0.23627,17.59872,7.00000,0.98000,0.11832,0.00000,0.00000,10.00000,1.00000,0.00000,1.55000,0.55000
3biz_wee1_C00718235_decoy1,51.49023,942.40719,1.50919,16.94813,34.84681,-331.57634,-10.76190,0.43742,0.96535,0.43742,0.00000,0.24846,12.06197,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.65000,1.00000
3biz_wee1_C00718366_decoy1,37.34413,998.64092,0.66108,15.84235,35.51257,-352.86287,-8.63595,0.00740,0.84981,0.00740,0.35387,0.20049,11.79403,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.80000,0.90000
3biz_wee1_C00718461_decoy1,19.03795,700.88602,0.53637,0.49088,32.44247,-195.90867,-6.24749,0.00000,0.58370,0.00000,0.16694,0.14180,10.36121,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.50000,0.65000
3biz_wee1_C00718464_decoy1,27.36067,733.88762,1.42423,2.12923,42.29628,-213.71434,-22.85551,0.05692,3.47225,0.18809,0.13783,0.16069,9.79051,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.45000,0.65000
3biz_wee1_C00719918_decoy1,79.55693,1529.06110,1.30842,22.58226,43.11843,-549.38706,-14.01507,0.00000,1.93871,0.23725,0.00000,0.28889,19.80701,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,2.05000,0.90000
3biz_wee1_C00719919_decoy1,122.27394,1991.15976,4.53880,54.75994,71.08951,-766.00061,-3.63705,0.32340,0.42347,0.30897,0.01443,0.26620,23.92491,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,2.05000,0.90000
3biz_wee1_C00723944_decoy1,81.02901,1620.36246,2.72743,50.79556,47.50546,-610.51394,-18.94181,0.00010,2.90263,0.70709,0.48492,0.31350,11.98185,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.70000,0.85000
3biz_wee1_C00724619_decoy1,30.29768,788.98446,0.78128,29.54586,12.51641,-278.06346,-0.64666,0.00000,0.00000,0.00000,0.00000,0.11185,9.45472,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.55000,0.75000
3biz_wee1_C00729083_decoy1,80.20336,1487.83543,1.28023,54.22128,21.10870,-554.64363,-1.32382,0.00000,0.00000,0.00000,0.00000,0.14724,12.16853,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.45000,0.70000
3biz_wee1_C00729089_decoy1,103.01158,1597.58701,1.63081,44.03107,59.51268,-626.13952,-17.20615,0.00000,2.33651,0.06728,0.00000,0.23862,15.41925,8.00000,1.28000,0.12649,0.00000,0.00000,10.00000,1.00000,0.00000,1.80000,1.00000
3biz_wee1_C00735867_decoy1,104.23069,1776.16940,1.85154,74.81971,37.56945,-708.87302,-1.68794,0.06814,0.00000,0.06814,0.00000,0.37122,17.38844,7.00000,0.98000,0.11832,0.00000,0.00000,6.00000,1.00000,0.00000,1.85000,1.10000
3biz_wee1_C00735874_decoy1,86.55256,1466.94026,0.62244,65.70679,21.08801,-543.28253,-3.62295,0.00000,0.45488,0.00000,0.00000,0.24769,16.46330,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.85000,1.10000
3biz_wee1_C00736622_decoy1,96.50677,1600.85672,1.87868,57.88096,53.92432,-639.83706,-4.11581,0.00635,0.00000,0.00635,0.00000,0.31319,22.94561,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.80000,0.95000
3biz_wee1_C00739418_decoy1,85.84519,1499.86264,1.13940,41.47993,46.73038,-604.05782,-5.09223,0.16727,0.63640,0.16727,0.00000,0.28639,24.42571,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,1.80000,0.95000
3biz_wee1_C00746682_decoy1,53.09410,1209.50542,1.16084,29.44027,38.52700,-404.10536,-15.95520,0.00000,2.71592,0.12917,0.00000,0.23129,11.33387,7.00000,0.98000,0.11832,0.00000,0.00000,6.00000,1.00000,0.00000,1.85000,0.95000
3biz_wee1_C00747466_decoy1,83.73577,1406.86046,2.29093,53.76533,61.03146,-585.28600,-16.53269,0.43876,2.23808,0.51429,0.00000,0.32390,19.49285,5.00000,0.50000,0.10000,0.00000,0.00000,4.00000,1.00000,0.00000,1.40000,0.70000
3biz_wee1_C00747584_decoy1,85.90079,1660.52251,1.58761,56.45192,59.85755,-657.49195,-6.76515,0.26004,0.92705,0.26004,0.00000,0.29368,25.75076,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.65000,0.85000
