Name,gauss(o=0_w=0.5_c=8),gauss(o=3_w=2_c=8),repulsion(o=0_c=8),hydrophobic(g=0.5_b=1.5_c=8),non_hydrophobic(g=0.5_b=1.5_c=8),vdw(i=6_j=12_s=1_^=100_c=8),non_dir_h_bond_lj(o=-0.7_^=100_c=8),non_dir_anti_h_bond_quadratic(o=0_c=8),non_dir_h_bond(g=-0.7_b=0_c=8),acceptor_acceptor_quadratic(o=0_c=8),donor_donor_quadratic(o=0_c=8),electrostatic(i=2_^=100_c=8),ad4_solvation(d-sigma=3.6_s/q=0.01097_c=8),num_tors_add,num_tors_sqr,num_tors_sqrt,num_tors_div,num_tors_div_simple,ligand_length,num_ligands,num_heavy_atoms_div,num_heavy_atoms,num_hydrophobic_atoms
2cnk_casp3_C00385463_decoy1,28.00120,713.43671,0.45683,23.36456,13.86288,-238.28554,-7.61759,0.00000,1.04393,0.29054,0.00000,0.05737,2.35858,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,0.40000
2cnk_casp3_C00413649_decoy1,52.51092,699.77115,0.70160,42.80258,11.82763,-292.55471,-0.19053,0.00000,0.00000,0.00000,0.00000,0.07172,3.47152,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.10000,0.50000
2cnk_casp3_C00425831_decoy1,38.22905,639.94432,0.27227,40.22942,8.70174,-257.16489,-0.21045,0.00000,0.00000,0.00000,0.00000,0.08182,3.03510,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.05000,0.50000
2cnk_casp3_C00426848_decoy1,46.21752,779.21535,0.44529,24.70004,31.73280,-298.67282,-0.73252,0.04817,0.00000,0.04817,0.00000,0.09965,9.96719,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.20000,0.35000
2cnk_casp3_C00430425_decoy1,61.14864,1105.11495,2.02288,27.61305,43.18235,-456.22168,-15.84208,0.00000,2.13576,0.00000,0.00000,0.15480,20.57484,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.20000,0.85000
2cnk_casp3_C00437857_decoy1,52.80708,800.74702,0.51211,25.18361,14.43272,-293.56836,-0.68526,0.00000,0.00000,0.00000,0.00000,0.12167,10.16261,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.10000,0.40000
2cnk_casp3_C00440003_decoy1,51.21358,600.51859,1.05201,38.78185,22.82482,-277.40236,-9.97091,0.00000,1.59836,0.23600,0.00000,0.18480,9.24931,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.05000,0.55000
2cnk_casp3_C00447038_decoy1,54.29209,783.37779,0.37539,27.89416,14.50131,-306.12350,-1.33162,0.00000,0.00000,0.00000,0.00000,0.14126,7.12194,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.20000,0.50000
2cnk_casp3_C00447158_decoy1,57.00551,699.73531,0.47473,29.24461,27.70723,-310.66709,-2.58206,0.00000,0.00000,0.00000,0.00000,0.06842,6.95135,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,0.95000,0.35000
2cnk_casp3_C00473185_decoy1,47.19804,809.11210,0.38455,31.28079,24.83756,-330.63443,-0.51213,0.00000,0.00000,0.00000,0.00000,0.15022,6.40440,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.05000,0.40000
2cnk_casp3_C00496195_decoy1,54.99701,819.15449,0.37633,48.19229,12.29310,-349.08477,-1.47878,0.00000,0.00000,0.00000,0.00000,0.15957,10.64570,1.00000,0.02000,0.04472,0.00000,0.00000,1.00000,1.00000,0.00000,1.10000,0.60000
2cnk_casp3_C00530310_decoy1,35.80252,722.43039,0.16788,32.83885,9.43589,-261.63678,-0.71017,0.00471,0.00000,0.00471,0.00000,0.07283,4.12665,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.05000,0.50000
2cnk_casp3_C00551755_decoy1,51.39006,760.80048,0.35713,35.78909,5.02653,-321.00349,-0.08140,0.00000,0.00000,0.00000,0.00000,0.12516,8.12746,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.10000,0.60000
2cnk_casp3_C00553419_decoy1,45.12467,577.90470,0.34898,28.93756,8.54624,-256.25190,-0.32959,0.00000,0.00000,0.00000,0.00000,0.08160,2.01374,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.10000,0.35000
2cnk_casp3_C00615107_decoy1,61.59441,784.66386,0.45085,57.91239,16.70722,-319.33283,-2.70488,0.00000,0.17787,0.00000,0.00000,0.13058,7.30923,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,1.10000,0.65000
2cnk_casp3_C00616404_decoy1,41.66346,721.81564,0.49866,27.91973,24.29046,-275.57870,-4.87528,0.00000,0.66661,0.21774,0.00000,0.24202,8.00182,3.00000,0.18000,0.07746,0.00000,0.00000,3.00000,1.00000,0.00000,0.95000,0.35000
2cnk_casp3_C00625290_decoy1,65.46393,816.13429,1.17050,36.16048,32.91148,-348.47645,-10.14628,0.00380,1.38961,0.39179,0.00000,0.14185,9.24053,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.25000,0.45000
2cnk_casp3_C00626142_decoy1,115.97767,1535.65429,3.57137,62.21058,125.72798,-668.46331,-22.50925,0.00554,2.75537,0.00000,0.00554,0.28950,29.42105,9.00000,1.62000,0.13416,0.00000,0.00000,10.00000,1.00000,0.00000,1.65000,0.65000
2cnk_casp3_C00649082_decoy1,63.78727,875.43374,0.72755,53.54018,24.69417,-369.81733,-4.55383,0.00000,0.61539,0.18557,0.00000,0.16324,14.29273,5.00000,0.50000,0.10000,0.00000,0.00000,4.00000,1.00000,0.00000,1.75000,0.70000
2cnk_casp3_C00679160_decoy1,59.89386,967.03902,0.65735,24.34490,49.27044,-384.50377,-10.21384,0.01149,1.10397,0.01149,0.00000,0.15424,12.19719,8.00000,1.28000,0.12649,0.00000,0.00000,10.00000,1.00000,0.00000,1.40000,0.40000
2cnk_casp3_C00694568_decoy1,75.56522,1356.80236,1.68295,26.09107,75.84567,-512.84245,-21.89245,0.04770,2.51475,0.00000,0.04770,0.24521,19.41098,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.60000,0.60000
2cnk_casp3_C00695581_decoy1,70.99684,1307.13507,1.46243,34.25052,69.53925,-511.08957,-18.98602,0.00000,2.62600,0.00000,0.00000,0.27623,18.64191,10.00000,2.00000,0.14142,0.00000,0.00000,10.00000,1.00000,0.00000,1.50000,0.60000
2cnk_casp3_C00719757_decoy1,76.09345,1303.50887,1.34413,30.55278,61.34074,-549.57299,-14.23840,0.07536,1.85363,0.23209,0.00000,0.24696,14.77164,10.00000,2.00000,0.14142,0.00000,0.00000,8.00000,1.00000,0.00000,1.55000,0.55000
2cnk_casp3_C00728187_decoy1,56.69222,934.79400,1.42638,57.96404,29.16927,-397.34404,-8.84612,0.00000,1.17564,0.02884,0.00000,0.13386,12.95493,3.00000,0.18000,0.07746,0.00000,0.00000,2.00000,1.00000,0.00000,1.50000,0.70000
2cnk_casp3_C00734390_decoy1,77.69403,1559.08903,2.36507,21.90703,88.43190,-605.25314,-10.63501,0.00000,0.95401,0.00000,0.00000,0.22768,12.20860,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.75000,0.50000
2cnk_casp3_C00736170_decoy1,56.11590,1500.14719,0.98929,30.65294,42.81539,-516.41131,-6.35243,0.00609,0.77643,0.00609,0.00000,0.23237,13.75275,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.80000,0.80000
2cnk_casp3_C00737460_decoy1,70.27713,1383.80667,1.37227,44.12238,49.94483,-519.68043,-9.80373,0.00009,1.25538,0.12443,0.00000,0.22322,18.84312,7.00000,0.98000,0.11832,0.00000,0.00000,12.00000,1.00000,0.00000,1.75000,0.60000
2cnk_casp3_C00737560_decoy1,69.33180,1214.98580,0.48950,37.71994,39.64951,-469.80203,-0.81907,0.00000,0.00000,0.00000,0.00000,0.09021,8.13687,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.60000,0.40000
2cnk_casp3_C00738002_decoy1,68.52072,1142.68875,1.79715,29.14990,58.31052,-491.81257,-20.37866,0.00000,2.81284,0.49884,0.00000,0.22955,14.00340,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.65000,0.55000
2cnk_casp3_C00738003_decoy1,89.00318,1449.83156,2.10923,26.98636,68.92271,-583.84447,-11.02170,0.07737,1.50262,0.07737,0.00000,0.24728,18.99240,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.65000,0.55000
2cnk_casp3_C00744136_decoy1,51.22252,826.74970,0.83350,26.57191,21.97642,-342.82401,-7.67632,0.00000,1.20450,0.39964,0.00000,0.15380,10.27739,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.80000,0.70000
2cnk_casp3_C00753202_decoy1,43.77033,857.12923,0.30956,20.96020,14.52697,-313.64099,-0.26123,0.00000,0.00000,0.00000,0.00000,0.09845,7.34555,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.20000,0.40000
2cnk_casp3_C00795015_decoy1,35.81619,742.72856,0.99230,18.08373,34.36801,-253.23218,-12.97215,0.00000,1.84023,0.07713,0.00000,0.10039,12.58065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.35000,0.55000
2cnk_casp3_C00804161_decoy1,44.48990,558.62578,0.68036,36.65556,11.66746,-246.98986,-4.89659,0.00000,0.69474,0.23651,0.00000,0.09768,3.12946,1.00000,0.02000,0.04472,0.00000,0.00000,1.00000,1.00000,0.00000,1.10000,0.45000
2cnk_casp3_C00806431_decoy1,46.42451,1002.18229,1.55337,14.36171,37.71419,-345.28862,-22.24908,0.02703,3.28711,0.51498,0.33298,0.19352,11.86292,7.00000,0.98000,0.11832,0.00000,0.00000,6.00000,1.00000,0.00000,1.45000,0.50000
2cnk_casp3_C00814973_decoy1,51.04910,995.00084,1.05263,29.77045,48.78028,-380.70468,-4.12809,0.00413,0.44020,0.00413,0.00000,0.17249,8.80080,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.35000,0.45000
2cnk_casp3_C00815405_decoy1,71.91977,973.59483,1.25085,56.54534,41.73661,-423.90380,-7.45561,0.00000,0.90768,0.20194,0.00000,0.14893,14.14685,5.00000,0.50000,0.10000,0.00000,0.00000,4.00000,1.00000,0.00000,1.50000,0.50000
2cnk_casp3_C00819349_decoy1,57.63312,909.71649,0.61156,53.10379,17.27707,-340.29729,-1.14140,0.00000,0.00000,0.00000,0.00000,0.10484,12.66937,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.30000,0.45000
2cnk_casp3_C00822115_decoy1,62.76141,1002.34048,0.94599,67.43809,24.06498,-399.62475,-7.79214,0.00000,1.11787,0.25509,0.00000,0.14403,10.83952,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.70000,0.90000
2cnk_casp3_C00827334_decoy1,60.19541,738.18810,0.64376,11.35945,67.39832,-349.69561,-6.74015,0.11454,0.83810,0.11454,0.00000,0.12164,11.79331,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.00000,0.35000
2cnk_casp3_C00858955_decoy1,57.24650,850.18486,1.17193,43.82412,27.44109,-371.82792,-6.89743,0.38424,0.45536,0.38424,0.00000,0.11879,9.89389,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.15000,0.55000
2cnk_casp3_C00861485_decoy1,65.95576,911.61337,1.07174,51.09768,21.07260,-366.08914,-5.97823,0.00000,0.78461,0.30165,0.00000,0.15351,6.60961,8.00000,1.28000,0.12649,0.00000,0.00000,6.00000,1.00000,0.00000,1.85000,1.00000
2cnk_casp3_C00863063_decoy1,92.68486,1088.84398,1.70439,41.87247,78.39598,-491.54504,-24.53757,0.00402,3.53816,0.37189,0.00000,0.18430,14.15464,11.00000,2.42000,0.14832,0.00000,0.00000,6.00000,1.00000,0.00000,1.60000,0.45000
2cnk_casp3_C00874044_decoy1,104.21530,1423.00389,4.90626,41.11904,133.79289,-625.33517,-38.46987,0.00000,5.61415,0.00000,0.00000,0.26667,21.45745,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.50000,0.60000
2cnk_casp3_C00886856_decoy1,72.14721,1192.76816,4.62968,3.06612,140.01999,-484.38616,-41.00674,0.00000,5.95173,0.00000,0.00000,0.14276,18.73074,3.00000,0.18000,0.07746,0.00000,0.00000,3.00000,1.00000,0.00000,1.25000,0.30000
2cnk_casp3_C00887373_decoy1,77.80342,1385.79976,0.93635,39.19825,48.88277,-538.16223,-7.13109,0.00041,0.63999,0.00041,0.00000,0.25287,12.67242,10.00000,2.00000,0.14142,0.00000,0.00000,8.00000,1.00000,0.00000,1.95000,0.70000
2cnk_casp3_C00887688_decoy1,93.19860,1657.40674,3.05588,37.92039,96.53711,-683.37589,-20.84939,0.07290,2.37564,0.07290,0.00000,0.26921,20.21659,10.00000,2.00000,0.14142,0.00000,0.00000,8.00000,1.00000,0.00000,1.95000,0.85000
2cnk_casp3_C00888638_decoy1,72.55329,1281.41428,0.56138,40.84834,44.18509,-488.01784,-6.01053,0.00000,0.54774,0.00000,0.00000,0.21834,15.21189,10.00000,2.00000,0.14142,0.00000,0.00000,8.00000,1.00000,0.00000,1.90000,0.65000
2cnk_casp3_C00899224_decoy1,84.22174,1382.40345,1.71610,47.90559,70.31584,-583.78550,-19.23944,0.43128,2.45490,0.67454,0.00000,0.27050,18.71800,9.00000,1.62000,0.13416,0.00000,0.00000,10.00000,1.00000,0.00000,1.60000,0.75000
2cnk_casp3_C00926437_decoy1,89.87134,1290.40349,2.34170,59.45809,73.92691,-545.61114,-28.84049,0.00000,3.88607,0.00000,0.00000,0.13594,15.40247,10.00000,2.00000,0.14142,0.00000,0.00000,12.00000,1.00000,0.00000,1.80000,0.65000
2cnk_casp3_C00934570_decoy1,52.34155,866.70346,0.42024,18.96300,42.06900,-365.93596,-3.77316,0.00000,0.36184,0.06415,0.00000,0.04910,8.59758,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,1.15000,0.25000
2cnk_casp3_C00960887_decoy1,68.26576,1305.80242,1.05105,33.44790,41.91033,-500.99811,-9.66066,0.03650,1.34009,0.03650,0.00000,0.25450,18.04980,8.00000,1.28000,0.12649,0.00000,0.00000,6.00000,1.00000,0.00000,1.80000,0.60000
2cnk_casp3_C00962506_decoy1,56.47387,986.35304,0.51666,47.52178,24.54771,-368.53149,-3.41901,0.00161,0.39646,0.00161,0.00000,0.15806,7.32343,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.70000,0.70000
2cnk_casp3_C00986435_decoy1,72.29669,1232.60243,1.85385,11.83736,72.92605,-513.00575,-20.86609,0.00000,3.26197,0.00000,0.00000,0.24825,16.54066,9.00000,1.62000,0.13416,0.00000,0.00000,8.00000,1.00000,0.00000,1.40000,0.35000
2cnk_casp3_C00993853_decoy1,77.43877,967.89310,1.55608,49.15974,18.37462,-453.58753,-0.65339,0.51372,0.00000,0.51372,0.00000,0.15602,12.56105,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.15000,0.65000
2cnk_casp3_C01039947_decoy1,70.86309,1304.31241,1.47670,53.25523,54.26234,-486.78517,-6.70142,0.36131,0.71370,0.36131,0.00000,0.18413,15.36975,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,1.65000,0.65000
2cnk_casp3_C01042905_decoy1,30.50576,631.62110,1.07923,5.26490,50.60532,-232.29460,-19.01152,0.00315,2.74291,0.00315,0.00000,0.10802,8.51024,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,0.65000,0.05000
2cnk_casp3_C01045830_decoy1,32.23703,804.09315,0.47287,16.43026,27.19482,-266.82850,-7.04403,0.00000,1.02500,0.00000,0.00000,0.08361,10.35956,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.15000,0.30000
2cnk_casp3_C01050438_decoy1,89.25593,1380.85578,1.51676,67.74337,48.75109,-549.30957,-15.12746,0.00000,2.16718,0.20184,0.00000,0.27030,17.65628,10.00000,2.00000,0.14142,0.00000,0.00000,8.00000,1.00000,0.00000,1.65000,0.70000
2cnk_casp3_C01054159_decoy1,67.67398,1025.48029,0.62158,31.01103,24.73886,-406.69433,-2.67138,0.04204,0.22587,0.06704,0.00000,0.18130,11.12667,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.30000,0.50000
2cnk_casp3_C01056414_decoy1,49.48839,788.36363,0.96080,32.78644,45.87626,-327.33689,-12.33580,0.00034,1.77938,0.30462,0.00000,0.23058,9.81719,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.25000,0.40000
2cnk_casp3_C01062030_decoy1,63.76136,1021.84760,1.31239,27.54539,45.56591,-391.09036,-15.85114,0.08599,2.05832,0.88626,0.00000,0.15167,14.90120,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.30000,0.50000
2cnk_casp3_C01066566_decoy1,49.17180,1032.19852,1.05122,18.91668,45.92643,-369.95459,-15.94984,0.00000,2.30406,0.11153,0.00000,0.00698,16.37439,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.30000,0.25000
2cnk_casp3_C01068471_decoy1,66.32322,1033.36134,0.68628,38.86432,24.19540,-393.57879,-4.49706,0.00000,0.66089,0.00000,0.00000,0.09007,10.10661,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.45000,0.65000
2cnk_casp3_C01087982_decoy1,22.21325,788.53450,0.69831,16.21092,19.51634,-243.73908,-9.04468,0.00000,1.40261,0.16630,0.32951,-0.00293,5.59870,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.35000,0.55000
2cnk_casp3_C01099595_decoy1,40.25229,674.04091,0.73031,22.50750,37.51389,-274.12558,-12.01166,0.00000,1.25143,0.14192,0.00000,0.12527,6.87498,1.00000,0.02000,0.04472,0.00000,0.00000,1.00000,1.00000,0.00000,0.95000,0.25000
2cnk_casp3_C01109283_decoy1,81.79850,1181.27226,2.21601,41.54196,71.01462,-539.42345,-21.53140,0.00010,3.05346,0.00010,0.80982,0.33479,18.44036,8.00000,1.28000,0.12649,0.00000,0.00000,6.00000,1.00000,0.00000,1.60000,0.80000
2cnk_casp3_C01114221_decoy1,53.50531,1051.85884,1.49690,27.90195,43.88958,-371.99360,-19.53027,0.10744,2.87453,0.59215,0.05438,0.18104,10.84357,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.60000,0.80000
2cnk_casp3_C01121558_decoy1,71.13876,987.81517,0.83540,16.63556,60.26223,-446.50281,-16.93019,0.00000,1.65353,0.01898,0.07499,0.18294,13.91312,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.30000,0.50000
2cnk_casp3_C01122128_decoy1,69.93804,1057.83390,1.21808,43.78115,44.64456,-447.67506,-13.22769,0.00000,1.80544,0.00000,0.00000,0.14836,16.32375,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.35000,0.50000
2cnk_casp3_C01123626_decoy1,76.56882,1183.58526,1.47625,27.10310,72.49030,-494.55410,-18.87748,0.01225,2.14955,0.01225,0.00000,0.20134,16.74449,9.00000,1.62000,0.13416,0.00000,0.00000,10.00000,1.00000,0.00000,1.40000,0.50000
