Name,gauss(o=0_w=0.5_c=8),gauss(o=3_w=2_c=8),repulsion(o=0_c=8),hydrophobic(g=0.5_b=1.5_c=8),non_hydrophobic(g=0.5_b=1.5_c=8),vdw(i=6_j=12_s=1_^=100_c=8),non_dir_h_bond_lj(o=-0.7_^=100_c=8),non_dir_anti_h_bond_quadratic(o=0_c=8),non_dir_h_bond(g=-0.7_b=0_c=8),acceptor_acceptor_quadratic(o=0_c=8),donor_donor_quadratic(o=0_c=8),electrostatic(i=2_^=100_c=8),ad4_solvation(d-sigma=3.6_s/q=0.01097_c=8),num_tors_add,num_tors_sqr,num_tors_sqrt,num_tors_div,num_tors_div_simple,ligand_length,num_ligands,num_heavy_atoms_div,num_heavy_atoms,num_hydrophobic_atoms
3nxu_cp3a4_C00066967_decoy1,54.66935,1196.20425,0.68653,53.36905,14.30146,-469.48419,-0.59757,0.00000,0.00000,0.00000,0.00000,0.05468,11.09105,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.30000,0.65000
3nxu_cp3a4_C00069743_decoy1,64.72552,1116.12718,0.70829,94.64420,7.54123,-438.85483,-0.22404,0.00000,0.00000,0.00000,0.00000,0.14837,3.33600,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.20000,0.80000
3nxu_cp3a4_C00079869_decoy1,54.70130,1148.05411,0.49872,44.40503,38.14692,-419.81273,-1.41134,0.00000,0.00000,0.00000,0.00000,0.14390,-1.79816,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.10000,0.40000
3nxu_cp3a4_C00083536_decoy1,49.98810,1029.33151,0.39107,50.26963,19.72263,-382.50926,-0.67062,0.00000,0.00000,0.00000,0.00000,0.15007,7.18687,3.00000,0.18000,0.07746,0.00000,0.00000,3.00000,1.00000,0.00000,1.15000,0.50000
3nxu_cp3a4_C00084861_decoy1,100.58563,1313.57583,1.47398,68.18719,53.99955,-582.21449,-2.27202,0.00000,0.15750,0.01216,0.00000,0.15767,5.36472,3.00000,0.18000,0.07746,0.00000,0.00000,3.00000,1.00000,0.00000,1.15000,0.65000
3nxu_cp3a4_C00086168_decoy1,94.73169,1297.35464,1.66000,20.22329,81.91763,-564.89927,-9.33381,0.21429,1.03929,0.21429,0.00000,0.16052,8.99289,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.20000,0.45000
3nxu_cp3a4_C00092366_decoy1,70.13059,1021.89701,1.32256,78.04051,15.19802,-416.67077,-9.54941,0.00000,1.42023,0.12915,0.40294,0.20491,10.48765,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.05000,0.70000
3nxu_cp3a4_C00098026_decoy1,66.73951,1078.48995,0.42857,53.93216,12.65540,-392.34435,-1.32488,0.00000,0.00000,0.00000,0.00000,0.03199,4.70532,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.10000,0.40000
3nxu_cp3a4_C00114783_decoy1,62.68064,1283.69239,0.74739,71.02559,35.13956,-487.80809,-9.52559,0.00000,0.98201,0.18551,0.06589,0.15842,9.05463,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.20000,0.60000
3nxu_cp3a4_C00123019_decoy1,64.69854,815.07128,0.90838,51.41914,5.42180,-367.01127,-0.14045,0.00000,0.00000,0.00000,0.00000,0.13353,14.29084,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.85000,0.45000
3nxu_cp3a4_C00123981_decoy1,77.76045,972.07472,0.76277,58.29790,53.24976,-439.98190,-1.86677,0.00000,0.00000,0.00000,0.00000,0.16518,9.11168,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,0.95000,0.45000
3nxu_cp3a4_C00129157_decoy1,51.89735,853.52398,0.56861,39.24911,28.94785,-338.27255,-7.74142,0.00000,0.43745,0.00000,0.00000,0.13183,6.58549,1.00000,0.02000,0.04472,0.00000,0.00000,1.00000,1.00000,0.00000,0.90000,0.50000
3nxu_cp3a4_C00129163_decoy1,55.00981,1027.69964,1.42707,49.84746,39.96036,-412.53917,-6.24215,0.00000,0.73669,0.17754,0.01178,0.13543,-0.93660,1.00000,0.02000,0.04472,0.00000,0.00000,1.00000,1.00000,0.00000,0.90000,0.50000
3nxu_cp3a4_C00154676_decoy1,97.74442,1294.79716,2.11361,67.04232,32.54131,-560.13208,-5.48577,0.00869,0.43449,0.00869,0.00000,0.30651,24.83610,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.25000,0.75000
3nxu_cp3a4_C00156678_decoy1,40.18418,884.61204,0.43178,20.70439,31.54144,-304.43440,-7.38424,0.00000,0.81245,0.00000,0.00000,0.07025,11.41563,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,0.90000,0.30000
3nxu_cp3a4_C00158249_decoy1,73.42545,1034.94022,1.04193,7.13291,91.70326,-456.88290,-11.04106,0.00000,1.14534,0.34624,0.00000,0.21499,15.76061,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,0.95000,0.10000
3nxu_cp3a4_C00158485_decoy1,45.81704,476.80995,0.25469,13.08103,46.30905,-232.37689,-2.02529,0.00000,0.00000,0.00000,0.00000,0.07560,2.55559,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.40000,0.10000
3nxu_cp3a4_C00160461_decoy1,26.59657,510.67749,0.79733,8.62278,31.20459,-189.28744,-14.52331,0.00033,2.33675,0.00033,0.00000,0.10003,10.40484,1.00000,0.02000,0.04472,0.00000,0.00000,1.00000,1.00000,0.00000,0.50000,0.15000
3nxu_cp3a4_C00166568_decoy1,57.60140,1005.33942,0.45903,63.80682,4.69964,-397.74894,-0.19331,0.00000,0.00000,0.00000,0.00000,0.07930,12.55083,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.10000,0.50000
3nxu_cp3a4_C00170933_decoy1,28.34316,596.42250,0.15704,11.77889,9.76340,-234.98362,-3.01768,0.00000,0.32402,0.00000,0.00000,0.10511,10.11608,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.55000,0.15000
3nxu_cp3a4_C00171417_decoy1,84.51321,1191.82948,1.81788,60.90423,41.66965,-508.70007,-9.40313,0.01983,0.91911,0.00000,0.01983,0.22232,15.93227,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.15000,0.85000
3nxu_cp3a4_C00188513_decoy1,50.81881,1167.51214,0.75608,52.84618,17.14623,-444.39237,-3.65270,0.00000,0.36493,0.00000,0.00000,0.34735,23.97495,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.25000,0.60000
3nxu_cp3a4_C00194466_decoy1,62.61154,1226.66981,1.23599,92.98155,0.46482,-461.91535,-0.06082,0.00000,0.00000,0.00000,0.00000,0.16217,6.10512,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.30000,0.80000
3nxu_cp3a4_C00204706_decoy1,79.77189,1107.88515,1.18673,62.89947,39.02423,-467.72384,-5.54644,0.00000,0.57835,0.00000,0.00000,0.16554,10.65410,5.00000,0.50000,0.10000,0.00000,0.00000,4.00000,1.00000,0.00000,1.00000,0.55000
3nxu_cp3a4_C00217120_decoy1,69.68390,930.92372,1.56310,100.00344,6.46282,-427.28868,-0.71498,0.00000,0.00000,0.00000,0.00000,0.14433,1.54078,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.10000,0.75000
3nxu_cp3a4_C00218376_decoy1,64.77399,954.07641,0.31119,95.03650,2.06836,-381.75673,-0.14405,0.00000,0.00000,0.00000,0.00000,0.11091,5.18319,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.05000,0.65000
3nxu_cp3a4_C00243841_decoy1,43.02876,811.17978,0.38047,67.55716,0.73029,-287.65668,-0.06557,0.00000,0.00000,0.00000,0.00000,0.10026,-2.84524,3.00000,0.18000,0.07746,0.00000,0.00000,3.00000,1.00000,0.00000,0.95000,0.65000
3nxu_cp3a4_C00267985_decoy1,68.11303,1283.09329,0.65854,53.19922,39.40772,-496.53078,-3.84116,0.00000,0.49957,0.12229,0.00000,0.16299,4.38806,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,1.25000,0.80000
3nxu_cp3a4_C00283786_decoy1,73.00711,1096.10970,2.64844,99.47962,4.69368,-448.38552,-0.08629,0.00000,0.00000,0.00000,0.00000,0.14703,9.51695,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.25000,0.75000
3nxu_cp3a4_C00286761_decoy1,54.28452,1117.74801,0.32191,61.58673,24.93105,-448.43049,-0.97156,0.00000,0.00000,0.00000,0.00000,0.12738,0.69470,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.15000,0.70000
3nxu_cp3a4_C00291946_decoy1,65.86529,831.39761,0.44029,76.22185,6.35408,-361.27098,-0.10088,0.00000,0.00000,0.00000,0.00000,0.12246,-0.66403,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,0.95000,0.60000
3nxu_cp3a4_C00296103_decoy1,75.57485,1194.58380,1.12818,117.93752,0.97131,-481.71191,-0.10771,0.00000,0.00000,0.00000,0.00000,0.15804,0.46779,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.25000,0.95000
3nxu_cp3a4_C00307307_decoy1,83.54295,1183.96904,1.12390,108.29546,7.64747,-475.33105,-0.33943,0.00000,0.00000,0.00000,0.00000,0.17822,8.56487,3.00000,0.18000,0.07746,0.00000,0.00000,3.00000,1.00000,0.00000,1.20000,0.75000
3nxu_cp3a4_C00308339_decoy1,56.43690,1007.56912,1.56415,69.58975,19.52835,-389.22903,-11.29823,0.00133,1.83062,0.00133,0.00000,0.14379,5.18002,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.05000,0.60000
3nxu_cp3a4_C00312722_decoy1,71.29704,1013.76848,0.70761,70.74603,33.51979,-441.84618,-7.27541,0.00000,1.02922,0.25990,0.00000,0.12704,8.77382,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,0.90000,0.55000
3nxu_cp3a4_C00336723_decoy1,34.31176,603.22550,1.26715,22.38098,20.71544,-228.00805,-13.83259,0.00000,2.32651,0.48168,0.54379,0.09047,0.60647,1.00000,0.02000,0.04472,0.00000,0.00000,1.00000,1.00000,0.00000,0.55000,0.25000
3nxu_cp3a4_C00337138_decoy1,67.03036,770.83543,0.74782,43.07473,21.47760,-338.03700,-5.31190,0.00000,0.50989,0.00000,0.00000,0.10260,9.57166,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,0.80000,0.35000
3nxu_cp3a4_C00347697_decoy1,47.41023,959.89243,0.50841,56.04918,23.46578,-362.47724,-0.05645,0.00000,0.00000,0.00000,0.00000,0.06427,-4.51159,3.00000,0.18000,0.07746,0.00000,0.00000,3.00000,1.00000,0.00000,1.05000,0.65000
3nxu_cp3a4_C00356374_decoy1,58.99008,1038.65749,1.19871,89.33480,9.66427,-386.27171,-5.79289,0.00000,0.82758,0.04745,0.13066,0.14839,0.65653,3.00000,0.18000,0.07746,0.00000,0.00000,3.00000,1.00000,0.00000,1.15000,0.80000
3nxu_cp3a4_C00368223_decoy1,48.04721,684.89138,0.36167,37.62844,16.10377,-296.47738,-4.95185,0.00000,0.29349,0.00000,0.04221,0.10614,8.50259,3.00000,0.18000,0.07746,0.00000,0.00000,3.00000,1.00000,0.00000,0.70000,0.30000
3nxu_cp3a4_C00368525_decoy1,52.95541,731.97581,0.40713,72.35172,2.38430,-316.05731,-0.19697,0.00000,0.00000,0.00000,0.00000,0.09301,-2.10657,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,0.85000,0.45000
3nxu_cp3a4_C00376123_decoy1,39.08341,968.52657,0.34904,53.79838,1.41825,-337.77341,-0.19466,0.00000,0.00000,0.00000,0.00000,0.14949,2.30847,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.00000,0.50000
3nxu_cp3a4_C00376936_decoy1,48.73583,1044.63202,0.66884,57.46784,12.14184,-388.23316,-0.60366,0.02208,0.00000,0.02208,0.00000,0.15285,7.38983,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.05000,0.75000
3nxu_cp3a4_C00383176_decoy1,79.09939,1073.82639,0.88891,90.95182,12.47549,-431.75385,-4.78983,0.00000,0.35193,0.00000,0.00000,0.09444,17.46833,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,1.20000,0.75000
3nxu_cp3a4_C00388171_decoy1,22.83900,386.71062,0.06761,18.70235,0.80041,-131.95934,-0.13691,0.00000,0.00000,0.00000,0.00000,0.02796,0.69675,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.40000,0.10000
3nxu_cp3a4_C00391474_decoy1,47.94948,1057.47347,0.81676,66.47145,8.16048,-381.11876,-1.25968,0.00000,0.00000,0.00000,0.00000,0.19326,10.51285,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.05000,0.85000
3nxu_cp3a4_C00393493_decoy1,55.35954,1206.88746,0.46695,81.04021,4.85025,-430.50315,-2.61075,0.00000,0.33548,0.05515,0.00000,0.26062,0.93715,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.20000,0.80000
3nxu_cp3a4_C00396006_decoy1,51.92414,808.57365,0.39128,64.37176,5.75329,-324.86712,-0.35830,0.00000,0.00000,0.00000,0.00000,0.12580,8.78581,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,0.90000,0.65000
3nxu_cp3a4_C00408886_decoy1,47.64582,1016.41882,1.15573,29.93785,20.19791,-369.44101,-10.68799,0.00000,1.51938,0.00000,0.00000,0.11790,9.74952,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.10000,0.40000
3nxu_cp3a4_C00411410_decoy1,84.47432,1113.45741,0.72704,107.77389,5.85417,-450.35046,-3.68554,0.00000,0.52835,0.13678,0.13678,0.19133,8.93070,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,1.20000,0.75000
3nxu_cp3a4_C00416687_decoy1,57.24687,904.67621,0.34491,72.44363,8.68457,-374.52394,-0.59170,0.00000,0.00000,0.00000,0.00000,0.10967,-0.48126,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.00000,0.50000
3nxu_cp3a4_C00421140_decoy1,62.50176,1020.00752,0.40202,77.20472,2.38008,-409.60867,-0.19077,0.00000,0.00000,0.00000,0.00000,0.17781,7.04649,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,1.10000,0.60000
3nxu_cp3a4_C00423987_decoy1,59.06593,1010.64681,0.75582,60.02620,23.73740,-361.77875,-4.09457,0.00000,0.51541,0.00000,0.00000,0.20622,16.31576,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.10000,0.50000
3nxu_cp3a4_C00428806_decoy1,60.14784,1250.57269,0.92348,70.09126,11.88493,-484.48195,-0.65049,0.00000,0.00000,0.00000,0.00000,0.16783,3.41002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.30000,0.65000
3nxu_cp3a4_C00430006_decoy1,71.59659,1238.03227,0.71993,46.44312,30.46884,-505.51628,-7.47678,0.00000,1.02762,0.33987,0.00000,0.13084,11.87932,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.05000,0.45000
3nxu_cp3a4_C00432590_decoy1,73.04989,1076.17066,0.72595,99.04650,11.11565,-439.84148,-0.25692,0.00000,0.00000,0.00000,0.00000,0.17321,6.22698,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.20000,0.70000
3nxu_cp3a4_C00448437_decoy1,51.16118,1123.35654,0.43547,58.40773,12.23124,-422.11995,-0.02687,0.00000,0.00000,0.00000,0.00000,0.06164,-3.72589,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.00000,0.55000
3nxu_cp3a4_C00457599_decoy1,47.63894,1072.27702,0.58328,64.49557,10.41794,-383.89806,-0.47323,0.00000,0.00000,0.00000,0.00000,0.11755,-0.57899,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,1.20000,0.65000
3nxu_cp3a4_C00460182_decoy1,33.77479,980.85191,0.29793,36.11192,6.22896,-317.67125,-0.15017,0.00000,0.00000,0.00000,0.00000,0.08447,1.58634,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.10000,0.55000
3nxu_cp3a4_C00470448_decoy1,65.45464,854.49578,0.55848,56.39245,5.05671,-366.84310,-0.07190,0.00000,0.00000,0.00000,0.00000,0.07529,4.13058,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,0.95000,0.35000
3nxu_cp3a4_C00477224_decoy1,49.36323,1063.80148,0.34115,69.90482,7.82968,-379.94273,-0.14255,0.00000,0.00000,0.00000,0.00000,0.04112,8.20054,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.20000,0.55000
3nxu_cp3a4_C00479395_decoy1,43.92639,826.36926,0.32895,81.29169,0.50654,-291.75911,-0.20940,0.00000,0.00000,0.00000,0.00000,0.15676,3.49394,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,0.95000,0.65000
3nxu_cp3a4_C00482203_decoy1,43.57007,766.88507,0.32770,69.02051,6.41411,-308.94185,-0.15775,0.04269,0.00000,0.04269,0.00000,0.07065,2.69673,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,0.90000,0.50000
3nxu_cp3a4_C00496308_decoy1,68.72057,920.99593,1.59616,18.23884,63.46938,-393.31918,-13.73129,0.00000,1.86574,0.37336,0.00000,0.11554,0.49432,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,0.80000,0.20000
3nxu_cp3a4_C00505073_decoy1,78.43851,1177.87486,0.57204,102.29466,8.76757,-474.08870,-0.23922,0.00000,0.00000,0.00000,0.00000,0.19785,3.54014,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.25000,0.75000
3nxu_cp3a4_C00510298_decoy1,47.95143,1108.07251,1.63090,42.28719,36.05561,-397.63434,-13.41026,0.09458,2.31253,0.09458,0.00000,0.16158,8.65907,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.20000,0.55000
3nxu_cp3a4_C00521114_decoy1,55.51640,990.01576,0.79084,88.10715,4.43011,-384.41891,-2.41805,0.00000,0.31588,0.04889,0.00000,0.14075,2.34867,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.15000,0.70000
3nxu_cp3a4_C00526892_decoy1,59.09871,1025.84224,0.38917,57.55760,15.37119,-417.90387,-1.07617,0.00000,0.00000,0.00000,0.00000,0.17537,4.02502,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.10000,0.55000
3nxu_cp3a4_C00528853_decoy1,43.50493,952.84266,0.69895,63.11665,5.21691,-331.98659,-2.94511,0.00000,0.39141,0.07507,0.00000,0.26903,5.58208,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.10000,0.55000
3nxu_cp3a4_C00539617_decoy1,44.90524,1209.59264,1.43391,50.66234,9.43609,-439.18220,-0.88555,0.00615,0.00000,0.00615,0.00000,0.17739,9.92630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.25000,0.85000
3nxu_cp3a4_C00550242_decoy1,55.36072,1062.57015,0.58983,62.86842,4.92041,-409.46863,-0.17995,0.00000,0.00000,0.00000,0.00000,0.07807,-4.00343,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.20000,0.65000
3nxu_cp3a4_C00557341_decoy1,50.09292,1011.69316,0.56267,52.66939,16.52152,-411.89904,-0.57333,0.00000,0.00000,0.00000,0.00000,0.15203,12.00971,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.05000,0.60000
3nxu_cp3a4_C00599038_decoy1,73.97026,1317.80634,0.58617,60.43363,6.93578,-502.54725,-0.36125,0.00000,0.00000,0.00000,0.00000,0.23307,7.47416,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.45000,0.65000
3nxu_cp3a4_C00624327_decoy1,44.43461,920.90106,1.02805,56.54800,19.99281,-343.73656,-1.80257,0.33707,0.00000,0.33707,0.00000,0.11747,4.92647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.05000,0.75000
3nxu_cp3a4_C00626229_decoy1,88.88281,1460.08882,2.66312,75.94562,46.48562,-587.51309,-13.60762,0.00000,2.35105,0.56543,0.42455,0.22512,-2.83646,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.45000,0.85000
3nxu_cp3a4_C00626302_decoy1,88.16044,1383.31721,2.00531,69.18475,47.42000,-556.67941,-13.86022,0.00000,2.32325,0.48543,0.15651,0.13809,0.61867,8.00000,1.28000,0.12649,0.00000,0.00000,6.00000,1.00000,0.00000,1.50000,0.55000
3nxu_cp3a4_C00626341_decoy1,69.94004,1214.21982,0.39823,42.52818,26.99210,-439.45462,-3.44604,0.00000,0.34657,0.05886,0.00000,0.13404,12.88287,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.25000,0.30000
3nxu_cp3a4_C00626494_decoy1,77.50963,1321.98817,1.26649,51.72271,52.76985,-543.02263,-2.84871,0.00000,0.24886,0.03035,0.03035,0.14281,1.90313,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.20000,0.60000
3nxu_cp3a4_C00628526_decoy1,70.26060,1394.61067,1.00892,59.43526,29.11968,-519.29838,-5.18923,0.00000,0.45924,0.00000,0.00000,0.18872,13.36575,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.65000
3nxu_cp3a4_C00628730_decoy1,127.75928,1886.55360,2.07627,136.02892,22.61367,-807.28618,-4.26438,0.00000,0.49588,0.12049,0.00000,0.34247,17.45537,8.00000,1.28000,0.12649,0.00000,0.00000,10.00000,1.00000,0.00000,1.85000,1.05000
3nxu_cp3a4_C00631624_decoy1,45.45377,909.88136,0.41522,50.84265,4.95146,-359.57173,-0.49005,0.00000,0.00000,0.00000,0.00000,0.13380,5.97077,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.05000,0.45000
3nxu_cp3a4_C00632070_decoy1,90.06112,1874.33718,0.89633,103.29192,22.22542,-670.44876,-0.92688,0.00000,0.00000,0.00000,0.00000,0.22846,13.64766,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.90000,0.80000
3nxu_cp3a4_C00632694_decoy1,72.78285,1338.50049,0.80118,45.98962,20.23740,-477.21478,-5.08432,0.00000,0.58390,0.00000,0.16706,0.16983,11.10071,7.00000,0.98000,0.11832,0.00000,0.00000,10.00000,1.00000,0.00000,1.40000,0.40000
3nxu_cp3a4_C00635830_decoy1,88.88996,1359.52420,1.68471,98.44040,25.80686,-530.07828,-7.91473,0.00000,0.95072,0.01247,0.04525,0.09752,13.99733,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.55000,0.90000
3nxu_cp3a4_C00636488_decoy1,51.46343,1612.90037,0.70696,34.13688,29.66136,-541.72377,-0.66548,0.00000,0.00000,0.00000,0.00000,0.14681,0.46303,4.00000,0.32000,0.08944,0.00000,0.00000,3.00000,1.00000,0.00000,1.60000,0.70000
